"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","type","id"
"669",2.11023967428052,2.29345789527271,0.757730762342665,-0.610748319111525,0.0626680044821185,-0.844516503065274,-1.46385133709681,0.696239285949834,-0.465543740712061,0.244705093437166,0.380087913229101,5,0,580
"671",-0.238831229567497,0.332070600201628,-0.533404340868619,-0.566305653552695,0.713721772771533,-0.00205863764107415,-1.21726055683044,0.460191804986052,0.220330726357494,0.311486210554521,-0.463130093603772,5,0,581
"672",0.746263020433285,2.29345789527271,-0.737267778217769,-0.744076315788017,0.469576609663003,-1.40615508001474,-1.78089662601071,0.763681423368047,-0.153782619316807,-0.0892004921496103,-0.884739097020208,5,0,582
"673",1.95868671274194,5.32469280583712,0.146140450295215,-0.677412317449771,0.605212811389964,0.110269077748819,0.649783922329171,1.16833424787736,-0.465543740712061,-0.0224193750322549,-0.884739097020208,5,0,583
"675",2.71645152043485,0.332070600201628,0.621821804109898,-0.632969651890941,0.740849013116926,-1.29382736462485,-1.71044211736317,1.30321852271379,-0.902009310665414,0.91251626461072,-1.05338269838678,6,0,584
"676",1.57980430889549,0.391506578840146,0.485912845877131,-0.632969651890941,0.19830420620908,-1.01300807615011,-1.46385133709681,1.30321852271379,0.220330726357494,0.778954030376009,-0.294486492237198,5,0,585
"678",1.04936894351045,2.70950974574234,-1.4168125693816,-0.610748319111525,0.740849013116926,-1.01300807615011,-1.46385133709681,1.13461317916825,1.0932618662642,-0.356324960619032,-0.547451894287059,5,0,586
"679",0.822039501202577,2.5906377884653,-1.48476704849799,-0.54408432077328,0.659467292080749,0.840399227783126,-0.477488216031352,1.26949745400468,1.59207966049661,-0.0224193750322549,-0.463130093603772,5,0,587
"680",2.71645152043485,-0.50003310073762,0.893639720575431,-0.388534991317373,0.0897952448275108,-0.563697214590541,-1.14680604818291,0.898565698204473,-0.590248189270162,0.0443617420851005,-0.800417296336921,5,0,588
"681",4.61086353966713,0.510378536117181,1.77704794908841,-0.699633650229186,0.361067648281434,-0.844516503065274,-1.30532869263986,1.97763989689599,-1.02671375922351,-0.289543843501676,-1.30634810043664,5,0,589
"682",0.594710058894704,0.629250493394217,-0.601358819985002,-0.632969651890941,1.01212141657085,-0.788352645370327,-1.49907859142058,0.561355011113371,-0.0914303950377577,-0.289543843501676,-0.294486492237198,6,0,590
"683",0.973592462741159,0.688686472032735,-0.0577229870539354,-0.621858985501233,0.578085571044572,0.110269077748819,-0.988283403725963,1.16833424787736,0.656796296310849,0.0443617420851005,-0.631773694970346,5,0,591
"684",0.670486539663995,2.5906377884653,-0.601358819985002,-0.54408432077328,0.0626680044821185,-1.40615508001474,-1.74566937168694,0.83112356078626,0.906205193427052,0.177923976319811,0.633053315278963,5,0,592
"685",1.95868671274194,3.77935736123566,0.010231492062448,-0.610748319111525,0.578085571044572,0.278760650833659,0.667397549491054,1.16833424787736,0.157978502078445,-0.356324960619032,-0.969060897703495,5,0,593
"687",-0.0872782680289155,1.81797006616457,-0.941131215566919,-0.721854983008602,0.361067648281434,-0.956844218455167,-1.30532869263986,0.83112356078626,1.3426707633804,0.445048444789232,-1.22202629975336,5,0,594
"688",1.4282513473569,1.75853408752605,-0.601358819985002,-0.432977656876204,1.03924865691624,-0.956844218455167,-1.34055594696363,1.77531348464135,0.345035174915595,0.378267327671877,-0.716095495653634,5,0,595
"689",0.367380616586831,1.87740604480309,-1.89249392319629,-0.766297648567432,-0.479876802425727,-1.46231893770969,-1.85135113465824,0.561355011113371,1.0932618662642,-0.423106077736387,-0.969060897703495,5,0,596
"690",0.670486539663995,0.213198642924593,1.09750315792458,-0.721854983008602,2.72113755833056,-1.40615508001474,-1.71044211736317,1.03344997304094,0.469739623473696,3.45019871507022,-0.969060897703495,5,0,597
"691",0.140051174278958,4.99779492332527,-2.16431183966182,-0.177432329912928,1.09350313760703,-1.40615508001474,-1.76328299884882,0.696239285949834,2.52736302468236,0.0443617420851005,0.127122511179238,3,0,598
"692",1.5040278281262,3.42274148940455,-0.533404340868619,-0.54408432077328,0.822230734153102,-1.01300807615011,-0.371806453060053,1.77531348464135,1.59207966049661,0.0443617420851005,-0.631773694970346,5,0,599
"693",1.04936894351045,0.866994407948288,1.30136659527373,-0.677412317449771,9.90985624985952,-0.788352645370327,-0.917828895078431,1.13461317916825,-1.21377043206067,4.25157212047849,-1.30634810043664,5,0,600
"694",1.35247486658761,0.80755842930977,0.010231492062448,-0.499641655214449,0.740849013116926,-0.507533356895594,0.138988734634559,1.30321852271379,0.594444072031797,0.578610679023943,-0.969060897703495,5,0,601
"695",1.35247486658761,0.748122450671252,-0.0577229870539354,-0.521862987993864,0.740849013116926,-0.339041783810754,0.191829616120209,1.30321852271379,0.532091847752748,0.511829561906588,-0.969060897703495,5,0,602
"696",-1.60280788341474,0.748122450671252,-2.02840288142905,-0.832961646905678,-0.615513004152688,-0.676024929980434,-1.23487418399233,-0.821208805960141,4.21087308021673,0.578610679023943,1.89788032552827,6,0,603
"697",-0.163054748798206,1.81797006616457,-2.02840288142905,-0.655190984670356,0.252558686899865,-1.2376635069299,-1.56953310006811,0.898565698204473,1.52972743621756,0.91251626461072,-0.884739097020208,6,0,604
"699",1.65558078966478,1.60994414092976,-0.261586424403085,-0.410756324096788,0.822230734153102,-0.676024929980434,-0.741692623459599,1.87647669076867,0.532091847752748,-0.0224193750322549,-0.716095495653634,5,0,605
"700",3.47421632812776,0.213198642924593,1.57318451173926,-0.655190984670356,0.388194888626826,-1.40615508001474,-1.67521486303941,1.37066066013204,-0.714952637828263,0.578610679023943,0.211444311862527,6,0,606
"701",2.56489855889627,4.01710127578973,0.757730762342665,-0.477420322435034,0.523831090353787,-0.226714068420861,-0.459874588869468,1.30321852271379,-0.902009310665414,0.244705093437166,-0.378808292920485,6,0,607
"703",-0.163054748798206,1.75853408752605,-2.02840288142905,-0.655190984670356,0.279685927245257,-1.18149964923495,-1.60476035439187,0.83112356078626,1.52972743621756,0.91251626461072,-0.969060897703495,6,0,608
"704",0.215827655048249,0.213198642924593,1.09750315792458,-0.54408432077328,0.44244936931761,-0.451369499200647,-0.530329097517001,0.898565698204473,0.594444072031797,1.11285961596279,-0.800417296336921,4,0,609
"705",1.4282513473569,2.50148382050752,-1.89249392319629,-0.766297648567432,0.578085571044572,-1.46231893770969,-1.76328299884882,1.16833424787736,0.407387399194647,0.0443617420851005,-0.716095495653634,4,0,610
"706",0.897815981971868,4.1062552437475,-1.14499465291607,0.211440993726838,0.44244936931761,-1.06917193384506,-1.0587379123735,1.50554493496846,0.906205193427052,-0.289543843501676,-0.547451894287059,5,0,611
"707",-0.163054748798206,2.5906377884653,-1.62067600673075,-0.677412317449771,0.984994176225456,-1.12533579154001,-1.67521486303941,0.359028598858733,1.0932618662642,-0.423106077736387,-0.463130093603772,5,0,612
"708",0.140051174278958,0.866994407948288,-0.873176736450535,-0.455198989655619,0.55095833069918,-0.788352645370327,-1.35816957412551,0.696239285949834,0.906205193427052,-0.155981609266966,-0.0415210901873355,5,0,613
"709",0.443157097356122,1.19389229046014,-1.34885809026522,-0.566305653552695,0.306813167590649,-1.06917193384506,-1.39339682844928,0.493912873695158,0.719148520589898,0.511829561906588,0.886018717328824,6,0,614
"710",1.88291023197265,-0.202853207545031,1.0295486788082,-0.766297648567432,0.144049725518295,-0.956844218455167,-1.42862408277304,1.26949745400468,0.282682950636546,0.845735147493365,-0.463130093603772,6,0,615
"711",2.56489855889627,4.04681926510898,0.757730762342665,-0.499641655214449,0.632340051735357,-0.507533356895594,-0.530329097517001,1.33693959142293,-1.02671375922351,0.244705093437166,-0.378808292920485,5,0,616
"712",1.27669838581832,1.31276424773717,0.146140450295215,-0.455198989655619,0.984994176225456,-0.788352645370327,-0.0371475369842725,1.77531348464135,0.968557417706101,0.511829561906588,-0.884739097020208,5,0,617
"713",1.12514542427974,2.05571398071864,-2.16431183966182,-0.410756324096788,0.740849013116926,-0.956844218455167,-1.42862408277304,1.57298707238668,0.843852969148,-0.556668311971098,-0.969060897703495,5,0,618
"714",0.594710058894704,0.510378536117181,0.282049408527981,-0.610748319111525,0.496703850008395,-1.12533579154001,-1.1644196753448,1.03344997304094,0.719148520589898,-0.489887194853742,-0.969060897703495,5,0,619
"715",2.03446319351123,2.35289387391123,-0.261586424403085,-0.54408432077328,0.578085571044572,-0.507533356895594,-0.653624487650183,1.16833424787736,0.345035174915595,-0.155981609266966,-0.631773694970346,5,0,620
"716",-0.0115017872596241,0.866994407948288,-0.941131215566919,-0.521862987993864,0.333940407936042,-0.956844218455167,-1.41101045561116,0.72996035465894,0.407387399194647,-0.356324960619032,-1.13770449907007,6,0,621
"718",0.29160413581754,0.688686472032735,-1.4168125693816,-0.54408432077328,0.605212811389964,-1.01300807615011,-1.14680604818291,0.763681423368047,-0.0914303950377577,0.244705093437166,-0.463130093603772,5,0,622
"719",0.897815981971868,1.28304625841791,-1.89249392319629,-0.677412317449771,0.686594532426141,-1.12533579154001,-1.62237398155376,1.03344997304094,-0.0290781707587058,-0.623449429088453,-0.800417296336921,5,0,623
"720",-0.0872782680289155,1.87740604480309,-2.16431183966182,-0.255206994640882,0.79510349380771,-0.732188787675381,-1.21726055683044,1.03344997304094,1.46737521193851,0.0443617420851005,-0.884739097020208,5,0,624
"722",1.27669838581832,0.80755842930977,-0.533404340868619,-0.488530988824742,1.01212141657085,0.278760650833659,-0.142829299955571,1.23577638529557,-0.777304862107313,-0.0224193750322549,-1.13770449907007,5,0,625
"723",0.29160413581754,0.450942557478663,-1.62067600673075,-0.521862987993864,0.740849013116926,-0.844516503065274,-1.1644196753448,0.763681423368047,-0.0914303950377577,0.378267327671877,-0.463130093603772,5,0,626
"724",-0.0872782680289155,-0.202853207545031,-0.125677466170319,-0.632969651890941,-0.100095437590235,0.334924508528606,0.227056870443975,0.662518217240728,-1.77494045057212,7.25672239075948,-0.884739097020208,5,0,627
"725",0.215827655048249,4.58174307285564,-1.48476704849799,-0.432977656876204,0.79510349380771,-1.40615508001474,-1.79851025317259,0.426470736276946,1.96619300617091,0.445048444789232,0.548731514595675,4,0,628
"726",1.35247486658761,1.87740604480309,-1.0090856946833,-0.455198989655619,0.55095833069918,-1.40615508001474,-1.78089662601071,1.03344997304094,0.407387399194647,0.111142859202456,-0.125842890870623,5,0,629
"727",0.670486539663995,2.2340219166342,-1.55272152761437,-0.499641655214449,0.740849013116926,-0.676024929980434,-1.14680604818291,1.64042920980489,1.28031853910135,1.2464218501975,0.464409713912388,6,0,630
"728",-0.617713633413952,1.34248223705643,-2.02840288142905,-0.721854983008602,0.279685927245257,-1.46231893770969,-1.81612388033447,0.83112356078626,1.46737521193851,0.979297381728075,-0.884739097020208,5,0,631
"730",-0.617713633413952,3.0958436068927,-1.96044840231267,-0.410756324096788,0.388194888626826,-0.170550210725914,-0.988283403725963,0.156702186604057,2.40265857612426,-0.289543843501676,1.81355852484498,6,0,632
"731",1.73135727043407,1.22361027977939,2.32068378201948,-0.610748319111525,8.96040283777079,-1.01300807615011,-1.35816957412551,1.23577638529557,-0.34083929215396,0.91251626461072,-0.800417296336921,5,0,633
"732",1.27669838581832,3.15527958553122,-1.28090361114884,-0.35520299214825,0.849357974498495,-1.46231893770969,-1.76328299884882,1.64042920980489,1.3426707633804,-0.0892004921496103,0.801696916645537,5,0,634
"733",0.0642746935096667,2.91753567097715,-1.96044840231267,-0.655190984670356,0.957866935880064,-1.12533579154001,-1.67521486303941,0.696239285949834,1.03090964198515,-0.423106077736387,-0.800417296336921,5,0,635
"734",-0.163054748798206,0.629250493394217,0.146140450295215,-0.521862987993864,0.686594532426141,-0.788352645370327,-0.741692623459599,1.16833424787736,2.02854523044996,0.445048444789232,-0.884739097020208,5,0,636
"735",0.367380616586831,1.28304625841791,-0.805222257334152,-0.677412317449771,0.496703850008395,-1.18149964923495,-1.32294231980174,1.40438172884114,1.59207966049661,0.578610679023943,-1.05338269838678,5,0,637
"736",0.367380616586831,3.69020339327788,-1.48476704849799,-0.655190984670356,1.50041174278791,-1.06917193384506,-1.62237398155376,0.595076079822478,0.220330726357494,-0.222762726384321,-0.884739097020208,5,0,638
"738",0.746263020433285,1.46135419433346,-2.16431183966182,-0.566305653552695,0.984994176225456,-0.619861072285487,-0.988283403725963,1.91019775947778,1.71678410905471,0.778954030376009,-1.05338269838678,6,0,639
"739",1.35247486658761,0.688686472032735,-0.601358819985002,-0.499641655214449,0.957866935880064,-0.114386353030967,-0.178056554279338,1.26949745400468,-0.777304862107313,0.177923976319811,-1.13770449907007,5,0,640
"740",1.35247486658761,2.05571398071864,-2.16431183966182,-0.58852698633211,0.849357974498495,-0.619861072285487,-1.34055594696363,1.50554493496846,0.78150074486895,0.445048444789232,-1.05338269838678,5,0,641
"741",0.822039501202577,2.47176583118827,-0.193631945286702,-0.188542996302636,0.496703850008395,-1.01300807615011,-1.72805574452506,0.662518217240728,1.40502298765946,0.979297381728075,0.801696916645537,6,0,642
"742",1.5040278281262,1.10473832250236,-0.533404340868619,-0.54408432077328,0.578085571044572,-0.114386353030967,0.438420396386573,1.12786896542643,-0.0914303950377577,0.244705093437166,-0.884739097020208,5,0,643
"743",-0.541937152644661,1.60994414092976,-2.16431183966182,-0.699633650229186,0.225431446554472,-1.18149964923495,-1.69282849020129,0.898565698204473,1.46737521193851,0.778954030376009,-1.13770449907007,5,0,644
"744",3.32266336658918,0.391506578840146,1.77704794908841,-0.499641655214449,1.06637589726163,-0.282877926115807,-0.230897435764987,1.92368618696143,-0.590248189270162,-0.0224193750322549,-0.463130093603772,5,0,645
"745",2.94378096274272,0.27263462156311,1.50523003262288,-0.521862987993864,1.03924865691624,-0.507533356895594,-0.230897435764987,1.87647669076867,-0.590248189270162,-0.155981609266966,-0.884739097020208,5,0,646
"746",0.0642746935096667,0.985866365225323,-0.941131215566919,-0.655190984670356,0.361067648281434,-1.01300807615011,-1.51669221858246,1.06042682800821,1.84148855761281,1.31320296731485,-0.884739097020208,6,0,647
"747",0.746263020433285,-0.024545271629478,0.417958366760748,-0.566305653552695,0.632340051735357,-1.01300807615011,-1.00589703088785,1.10089211045915,0.469739623473696,-0.423106077736387,-1.30634810043664,6,0,648
"748",1.04936894351045,-0.0839812502679958,0.553867324993515,-0.54408432077328,0.713721772771533,-0.788352645370327,-0.812147132107132,1.10763632420098,0.469739623473696,-0.356324960619032,-0.969060897703495,5,0,649
"749",-0.0115017872596241,0.926430386586805,-0.941131215566919,-0.655190984670356,0.388194888626826,-1.01300807615011,-1.46385133709681,1.03682207991183,1.84148855761281,1.2464218501975,-0.800417296336921,6,0,650
"751",0.822039501202577,1.81797006616457,-1.48476704849799,-0.477420322435034,0.876485214843887,-0.732188787675381,-1.30532869263986,1.17845056849009,0.407387399194647,0.111142859202456,-0.884739097020208,5,0,651
"753",0.29160413581754,1.16417430114088,-1.28090361114884,-0.566305653552695,1.09350313760703,-0.339041783810754,-0.847374386430898,1.1177526448137,1.03090964198515,0.511829561906588,-0.969060897703495,5,0,652
"755",0.443157097356122,0.80755842930977,2.45659274025225,-0.744076315788017,9.71996556744177,-0.900680360760221,-1.44623770993493,0.682750858466177,-0.839657086386365,3.51697983218758,-1.22202629975336,6,0,653
"756",0.443157097356122,3.36330551076603,-1.68863048584714,-0.699633650229186,0.0355407641367264,-0.451369499200647,-1.18203330250668,0.241004858376823,1.77913633333376,-0.690230546205808,0.127122511179238,6,0,654
"757",-0.693490114183243,3.77935736123566,-2.09635736054544,-0.677412317449771,0.0084135237913341,-0.844516503065274,-1.42862408277304,0.116236904153122,2.34030635184521,-0.489887194853742,0.548731514595675,6,0,655
